,0,1,2,3,4,5,6,7,8,9
616,0,0,0,0,0,0,0,316,10,14
617,0,0,308,3504,14,1864,333,110,607,101
618,0,0,0,0,30,12,258,12,400,10
619,3505,69,10,149,14,60,54,101,110,101
620,216,5,72,3507,28,111,96,220,111,411
621,0,0,0,0,0,0,198,1610,175,5
622,456,146,2610,58,339,1135,963,2610,2177,122
623,0,0,0,0,0,0,77,231,58,5
624,0,0,0,0,0,0,287,625,386,70
625,0,0,0,0,0,0,15,32,77,92
626,0,0,0,0,0,0,0,15,32,262
627,0,0,0,0,0,17,29,72,1156,976
628,0,0,0,0,0,0,339,234,214,220
629,0,0,0,0,0,0,0,29,71,5
630,0,0,0,0,0,0,10,106,720,5
631,0,0,0,0,0,1485,3508,427,3509,93
632,0,0,0,98,29,43,62,1486,144,430
633,0,0,0,0,0,154,50,15,410,171
634,0,0,0,0,0,0,0,1078,87,5
635,0,0,0,0,0,0,0,278,509,5
636,0,0,0,0,0,0,0,24,106,5
637,0,0,0,0,0,10,154,52,20,9
638,0,0,0,0,0,0,0,10,157,5
639,0,0,0,0,0,0,0,50,225,70
640,0,0,0,0,0,0,0,133,194,5
641,0,0,0,0,0,0,50,15,553,5
642,0,0,0,0,0,0,0,76,190,5
643,0,0,0,0,0,0,743,3510,15,261
644,0,0,0,0,0,0,0,50,15,535
645,0,0,0,0,0,0,0,1078,127,5
646,0,0,0,0,0,0,0,69,1065,106
647,0,0,0,0,0,0,0,36,20,9
648,0,0,0,0,0,0,0,1243,970,14
649,0,0,0,0,0,0,0,1243,1060,14
650,0,0,0,0,0,263,190,687,7,275
651,0,0,0,0,0,0,0,187,20,9
652,0,0,0,0,0,0,0,389,312,19
653,47,265,47,166,73,166,12,1334,6,91
654,0,0,0,0,0,0,0,0,159,28
655,0,0,0,0,0,0,0,0,159,532
656,0,0,0,0,0,0,0,18,192,19
657,0,0,0,0,49,3,177,52,20,9
658,0,0,0,0,134,24,30,9,60,49
659,0,0,0,0,0,0,0,0,195,19
660,0,0,0,0,0,922,87,64,2178,5
661,0,0,0,0,922,688,540,301,2611,80
662,0,0,0,0,922,127,721,80,40,2612
663,0,0,0,0,922,87,721,80,40,2612
664,0,0,0,0,176,10,75,12,64,188
665,0,0,0,0,319,10,75,12,64,188
666,0,0,0,0,160,118,11,3511,109,3512
667,0,0,15,175,150,59,95,35,103,189
668,580,47,800,47,800,4,15,35,103,189
669,0,0,230,15,508,622,35,580,150,660
670,0,0,0,0,0,0,0,0,1017,499
671,0,0,0,0,0,388,18,7,120,74
672,0,0,0,0,0,440,18,7,120,74
673,136,203,1487,1351,62,305,4,166,879,305
674,0,0,0,0,0,0,0,0,198,585
675,0,0,0,0,0,0,0,0,31,124
676,0,0,0,0,0,0,0,145,79,20
677,0,0,0,0,0,228,10,52,20,9
678,0,0,0,0,0,0,1865,3513,20,9
679,0,0,0,0,0,1865,2179,1077,20,9
680,0,0,0,0,0,0,239,179,147,117
681,0,0,0,0,0,239,147,117,20,9
682,0,0,0,0,141,239,147,320,12,689
683,0,0,0,0,141,239,147,320,12,588
684,0,0,0,0,141,239,147,320,12,291
685,0,0,0,0,0,0,0,0,18,19
686,0,0,0,0,0,24,30,19,3,251
687,0,0,0,0,219,309,1018,19,3,251
688,0,0,0,0,0,0,59,56,213,1631
689,0,0,59,49,10,209,4,201,79,541
690,0,0,0,0,0,252,24,30,567,227
691,0,0,0,0,0,0,0,0,230,1632
692,0,0,0,0,0,0,0,537,542,1488
693,0,0,0,0,0,0,0,0,37,104
694,0,0,0,0,0,0,0,0,33,104
695,0,0,0,0,200,169,149,7,389,377
696,0,0,0,0,0,0,18,17,192,352
697,0,0,0,0,0,781,63,17,192,352
698,0,0,0,0,0,0,0,0,0,1244
699,0,0,0,0,0,0,49,55,167,14
700,0,0,0,0,0,0,49,3,177,52
701,0,0,0,0,230,71,1080,59,98,1333
702,0,0,0,0,0,65,63,17,134,30
703,0,0,0,0,0,0,0,843,71,161
704,0,0,0,0,0,0,0,0,709,227
705,0,0,0,0,37,21,108,49,10,184
706,0,0,0,0,33,21,7,49,10,184
707,0,0,0,0,0,0,0,245,6,468
708,0,0,0,0,0,0,212,707,49,660
709,0,0,0,212,707,468,37,33,219,309
710,0,0,0,0,0,0,0,587,113,538
711,0,0,71,161,35,1866,168,510,772,2180
712,0,0,0,0,0,285,120,18,43,161
713,0,0,0,0,0,1245,71,1080,7,3514
714,0,0,0,0,0,0,48,6,168,520
715,0,0,0,0,0,0,106,227,3,129
716,0,0,0,0,0,0,0,128,16,1631
717,0,0,0,0,16,18,265,1081,63,923
718,0,0,0,0,0,0,0,162,1019,275
719,0,0,0,0,0,0,0,0,1867,16
720,0,0,0,0,0,0,0,45,167,482
721,0,0,0,0,0,59,1238,808,3,842
722,0,0,0,0,0,0,0,0,230,1238
723,0,0,0,0,0,0,0,34,56,878
724,0,0,0,0,0,0,442,1020,56,878
725,0,0,0,0,0,0,0,1139,56,878
726,0,0,0,0,0,0,0,128,117,38
727,0,0,0,0,0,0,0,230,117,38
728,0,0,0,0,0,0,0,0,34,1633
729,0,0,0,0,0,0,442,1020,1634,269
730,0,0,0,0,0,0,0,0,465,373
731,0,0,0,0,0,0,0,0,1489,373
732,0,0,0,0,0,0,0,0,34,921
733,0,0,0,0,0,0,0,0,919,121
734,0,0,0,690,3,129,6,121,183,217
735,0,0,0,0,0,0,36,16,5,246
736,27,52,68,60,12,400,10,3,334,90
737,0,0,0,27,316,13,68,60,3,113
738,9,2,30,6,117,12,400,3,316,13
739,0,0,27,281,16,407,25,158,360,318
740,0,0,0,0,0,9,7,578,16,14
741,0,0,0,0,0,0,0,16,14,80
742,0,0,16,10,316,10,65,170,117,5
743,0,0,0,0,0,2600,106,108,31,217
744,0,0,0,0,0,0,204,125,58,19
745,0,0,0,0,0,0,69,71,658,5
746,0,0,0,0,705,71,6,69,427,497
747,0,0,0,0,0,1246,6,218,133,65
748,0,0,0,0,0,0,208,37,21,243
749,0,0,0,0,0,0,208,33,21,243
750,0,0,0,0,0,0,0,419,31,124
751,0,0,0,0,0,0,0,516,48,118
752,0,0,0,0,0,0,0,143,365,497
753,0,0,0,0,0,0,24,17,232,706
754,0,0,383,60,6,24,2181,342,120,217
755,0,0,0,0,0,383,60,180,133,740
756,0,0,0,0,0,1339,221,491,59,95
757,0,0,0,0,0,0,2613,72,221,491
758,0,0,0,0,0,0,0,115,419,96
759,0,0,0,0,434,253,691,11,711,29
760,253,328,253,115,873,1157,253,124,2614,28
761,0,601,27,137,12,22,269,7,10,213
762,0,0,0,0,0,0,0,0,325,52
763,0,0,0,0,0,0,0,36,129,809
764,0,0,0,0,187,168,118,702,27,2182
765,0,0,0,0,0,0,16,276,109,266
766,0,0,64,43,143,3,1247,109,64,965
767,0,0,0,0,0,0,0,0,93,74
768,0,0,0,0,0,0,0,0,1635,48
769,0,0,0,0,0,124,681,151,55,52
770,0,0,0,0,0,0,0,0,1636,124
771,0,0,0,0,0,17,29,1231,1021,98
772,0,0,0,0,0,0,2615,37,229,235
773,0,0,0,0,0,0,325,19,325,124
774,0,0,0,0,0,0,0,0,401,162
775,0,0,0,0,0,0,208,37,21,243
776,0,0,0,0,0,0,208,33,21,243
777,0,0,0,0,0,0,0,0,74,205
778,0,0,0,0,0,0,59,332,703,478
779,0,0,0,0,219,3515,47,4,703,478
780,0,0,0,0,0,746,10,99,1022,94
781,0,0,0,0,219,94,40,2616,632,3516
782,0,252,91,2183,12,924,60,4,402,1352
783,0,0,219,387,2,18,3517,12,885,2617
784,0,0,0,0,0,219,19,2,3518,246
785,0,0,0,0,0,1868,252,99,1022,215
786,0,0,219,810,105,19,7,1353,78,3519
787,0,0,0,0,0,0,0,841,3,129
788,0,0,219,448,2,3520,25,2169,518,29
789,0,0,0,2184,448,2,78,925,11,197
790,0,230,811,3521,11,1354,40,3522,97,122
791,0,0,219,3523,2,332,1490,6,2,90
792,0,0,0,0,2185,2618,1352,7,29,1869
793,0,0,0,0,219,34,2,3524,91,261
794,0,0,1637,10,84,27,2186,1638,228,13
795,0,0,390,10,84,27,2186,1638,228,13
796,0,219,387,2,10,41,3,353,2,8
797,0,0,0,2184,107,84,149,7,27,13
798,0,0,0,0,0,0,0,0,3525,9
799,0,0,219,387,2,20,9,80,68,3526
800,0,0,0,0,0,219,810,105,20,9
801,0,0,1605,34,3,5,3527,11,692,2619
802,0,0,0,0,0,201,328,114,8,246
803,0,0,0,0,886,1158,1080,3,841,5
804,0,0,0,0,0,0,143,46,331,38
805,0,0,0,0,0,0,0,24,3528,300
806,0,0,0,0,71,3,1159,1870,6,13
807,0,0,0,0,324,567,309,18,286,1248
808,0,0,0,0,0,172,291,4,573,1248
809,0,0,0,926,193,3,107,554,3,149
810,324,9,2,178,6,2187,40,171,63,17
811,0,414,387,2,874,18,543,15,223,178
812,172,9,2,33,3,608,2,2620,7,2621
813,926,107,461,1481,2,3529,49,7,560,27
814,324,141,22,411,4,189,18,178,12,22
815,414,141,22,411,4,372,71,65,6,2
816,172,141,22,411,4,372,71,65,6,2
817,0,0,324,748,237,51,73,380,79,567
818,0,0,0,0,0,0,414,3532,233,51
819,0,0,0,0,0,0,0,0,3533,237
820,324,59,1160,1161,2,31,163,40,3534,89
821,414,446,2,47,3,3535,4,977,2,163
822,324,477,2,36,24,30,5,2188,40,249
823,0,414,609,598,782,153,12,5,36,432
824,0,0,324,128,64,140,73,380,978,456
825,414,128,33,73,380,978,456,107,554,2
826,0,0,0,0,0,0,324,2622,1160,114
827,0,0,0,128,49,10,18,7,79,185
828,0,0,0,128,65,16,185,7,49,10
829,0,0,0,0,0,49,10,55,29,34
830,0,0,0,0,0,0,0,59,95,70
831,324,477,36,5,3,58,7,27,90,3
832,0,0,36,58,179,25,1082,544,19,168
833,153,12,2,58,477,2,200,63,12,36
834,0,0,0,0,0,0,16,7,844,377
835,0,0,0,0,0,0,18,17,192,352
836,0,0,0,0,0,781,63,17,192,352
837,0,0,0,0,0,0,0,0,16,192
838,0,0,0,0,0,134,30,117,12,10
839,0,0,0,0,0,0,976,18,63,62
840,0,0,0,0,0,10,189,18,217,71
841,0,0,0,0,0,0,0,0,0,709
842,0,0,0,0,0,0,0,0,24,306
843,0,0,0,0,0,0,0,219,309,1018
844,0,0,0,0,0,0,0,245,6,468
845,0,0,0,0,0,0,212,707,49,660
846,0,0,0,212,707,468,37,33,219,309
847,0,0,0,0,0,0,0,587,113,538
848,0,0,0,0,0,0,202,10,43,1355
849,0,0,0,0,65,17,781,63,17,57
850,0,0,0,0,0,0,0,0,254,209
851,0,0,0,0,0,34,167,14,29,882
852,0,0,0,0,0,0,106,227,3,720
853,0,0,0,0,0,230,30,12,2,10
854,0,0,0,0,0,0,0,0,0,411
855,0,0,0,0,0,0,0,0,0,34
856,0,0,0,0,16,3,1156,781,63,62
857,0,0,0,0,0,0,0,599,6,18
858,0,0,0,0,783,4,59,1083,11,136
859,0,0,0,0,0,0,0,2624,200,335
860,0,0,0,0,0,0,0,32,626,90
861,0,0,0,0,0,0,0,234,545,48
862,0,0,0,0,0,61,391,25,122,38
863,0,0,0,0,0,0,16,784,1023,2190
864,0,0,0,0,783,4,746,29,71,90
865,0,0,0,0,0,0,0,484,15,51
866,0,0,0,0,0,0,0,878,116,15
867,0,0,0,0,0,2191,79,3536,4,115
868,0,0,0,0,0,0,0,50,32,1356
869,0,0,0,0,0,0,0,453,64,67
870,0,0,2192,364,3537,143,38,887,1639,879
871,0,0,0,0,783,4,128,429,927,99
872,0,0,0,0,242,3538,3,1024,457,75
873,0,0,0,0,0,0,160,48,2191,3539
874,0,0,0,0,0,16,722,3,500,3540
875,0,0,0,0,247,3,888,85,50,32
876,0,0,0,0,0,0,0,0,545,295
877,0,0,0,0,143,85,46,4,85,137
878,0,0,0,0,0,0,0,99,971,28
879,0,0,0,0,305,4,1871,333,749,228
880,0,0,0,0,0,0,364,375,90,2193
881,0,0,0,0,0,0,72,136,203,254
882,0,0,0,0,0,0,276,784,1023,2190
883,0,4,359,2,3541,3,722,4,72,278
884,0,0,0,0,0,0,0,3542,47,90
885,0,0,0,0,0,0,0,256,290,81
886,0,0,0,0,0,0,64,32,28,1491
887,0,0,0,0,0,0,64,32,28,1162
888,0,0,0,0,0,0,64,32,28,2194
889,0,0,0,0,0,0,0,887,1639,78
890,0,0,0,0,0,64,32,28,31,175
891,0,0,0,0,0,0,314,163,27,1640
892,0,0,0,0,0,0,2195,3543,6,3544
893,0,0,0,0,0,0,3545,1641,4,546
894,0,0,0,0,0,330,41,28,3,299
895,0,0,0,0,0,0,0,330,41,111
896,0,0,0,0,0,0,218,99,928,28
897,0,0,0,0,0,0,218,99,928,111
898,0,0,0,0,0,0,218,99,928,47
899,0,0,0,0,0,0,0,50,32,247
900,0,0,0,0,0,0,0,50,32,449
901,0,0,0,0,0,17,133,47,1357,1640
902,0,0,0,0,0,0,0,122,38,28
903,0,0,0,0,0,0,64,32,2625,1491
904,0,0,0,0,0,0,72,648,5,246
905,0,0,0,1872,4,1872,1024,67,359,845
906,0,0,0,0,0,0,0,0,3546,846
907,0,0,0,0,1024,67,254,7,72,1873
908,0,0,0,0,712,220,4,2192,1874,137
909,0,0,0,0,0,0,0,3547,32,28
910,0,141,15,91,3,228,47,4,2,46
911,0,0,0,0,0,0,0,2196,81,5
912,0,0,0,0,0,0,889,2197,127,80
913,0,0,0,0,0,0,889,2197,87,80
914,0,0,19,311,70,3,141,243,4,785
915,0,0,0,0,0,0,0,19,723,70
916,0,0,0,0,0,0,19,16,177,70
917,0,0,0,0,0,0,0,2626,139,70
918,0,0,0,0,0,19,319,253,385,70
919,0,0,0,0,0,0,2626,239,10,70
920,0,0,0,0,0,0,0,19,371,70
921,0,0,0,0,0,0,0,19,3548,70
922,0,0,0,0,0,0,0,0,210,57
923,0,0,0,0,0,0,537,542,22,140
924,0,0,0,0,0,0,0,88,140,43
925,0,0,0,0,0,0,0,0,633,43
926,0,0,0,0,0,0,511,153,890,43
927,0,0,0,0,0,0,0,0,929,118
928,0,0,0,0,127,16,6,27,64,188
929,0,0,0,0,0,0,3549,518,36,84
930,0,0,0,0,0,0,0,1492,22,80
931,0,0,0,0,36,347,37,3,33,20
932,0,0,36,327,539,21,5,36,127,5
933,0,36,3550,140,21,5,11,65,724,271
934,0,0,0,0,0,36,102,84,14,5
935,0,0,0,0,0,0,0,398,261,5
936,0,0,0,0,0,0,0,64,142,5
937,0,0,0,0,0,0,0,1875,87,80
938,0,0,0,0,458,175,1876,25,916,661
939,0,0,661,92,77,553,6,1875,29,32
940,0,0,0,0,0,0,3551,301,104,5
941,0,34,29,33,24,30,37,36,7,441
942,34,29,33,24,30,37,36,7,122,812
943,0,0,0,0,0,0,0,0,602,80
944,0,0,0,0,0,0,441,929,237,5
945,0,0,0,0,3552,16,5,7,27,13
946,0,0,0,0,0,0,1471,13,226,16
947,0,0,0,0,0,9,2,17,29,14
948,0,0,0,0,0,0,34,17,29,104
949,0,0,0,0,0,0,355,6,384,102
950,0,0,1602,22,62,17,232,7,974,813
951,0,0,0,0,0,0,0,355,109,33
952,0,0,0,0,0,0,0,34,29,47
953,0,0,0,0,0,0,459,41,29,184
954,0,0,0,0,0,0,0,34,37,21
955,0,0,0,0,0,0,0,34,33,21
956,0,0,0,0,0,0,34,219,309,21
957,0,0,0,0,0,0,34,2,64,21
958,0,0,0,0,0,127,299,207,180,5
959,0,0,0,0,0,0,3553,47,814,5
960,0,0,0,0,0,1245,712,41,25,38
961,0,479,3554,2627,105,81,7,27,10,179
962,0,0,365,15,25,198,32,7,27,722
963,0,0,0,0,0,229,4,1642,120,89
964,0,0,0,0,0,229,4,206,15,725
965,8,4,1642,158,519,105,1877,7,3555,10
966,229,4,86,112,198,137,7,41,6,13
967,0,0,0,0,0,229,4,1642,278,509
968,0,0,0,0,0,0,112,198,77,81
969,0,0,0,0,8,4,86,29,333,14
970,0,0,0,0,0,292,78,930,11,50
971,0,0,0,0,0,229,4,276,1084,410
972,0,0,0,0,0,0,206,15,78,295
973,0,0,0,0,0,229,4,98,292,46
974,41,197,133,132,40,15,238,51,1085,1250
975,0,0,0,0,143,46,11,112,198,137
976,0,0,0,45,95,3,299,6,176,569
977,0,0,0,45,95,3,299,6,319,1163
978,28,299,3,111,6,112,198,32,12,1358
979,0,207,180,379,52,14,12,2198,170,1025
980,0,0,0,0,0,0,170,1025,20,9
981,0,0,0,0,0,0,0,443,147,28
982,0,0,57,59,95,319,600,1158,1163,2199
983,0,0,0,0,0,59,3556,176,22,569
984,0,0,0,434,448,132,13,2628,1878,3557
985,0,0,0,0,0,176,428,57,59,95
986,0,0,0,0,0,0,0,19,251,176
987,0,0,0,0,0,0,383,60,225,3558
988,0,0,0,0,0,0,105,321,9,1139
989,0,0,0,0,0,0,0,170,225,14
990,0,0,0,0,0,0,0,496,20,9
991,0,0,0,0,0,0,0,979,16,8
992,0,0,0,0,0,0,100,478,62,61
993,0,0,0,0,0,0,0,100,13,9
994,0,0,0,0,0,0,0,100,52,9
995,0,0,0,0,0,0,0,77,92,50
996,0,0,0,0,0,48,6,78,1251,722
997,0,0,0,0,278,847,153,12,1026,245
998,0,0,0,0,0,0,0,521,142,51
999,0,0,0,0,0,179,2,139,177,52
1000,0,2629,267,437,4,437,3559,185,23,403
1001,0,0,0,0,0,0,0,848,521,5
1002,0,0,0,44,7,160,294,141,401,2630
1003,0,0,0,44,4,135,2,693,121,217
1004,31,662,36,5,374,1252,5,1879,1144,185
1005,0,0,0,0,0,802,3,1615,1880,374
1006,0,0,0,0,0,0,0,1027,1880,374
1007,127,31,662,3,1015,1881,5,374,1252,5
1008,0,0,0,0,0,0,0,931,5,374
1009,0,0,1643,65,374,1252,5,1879,1144,185
1010,0,0,0,31,662,1492,22,3560,1252,5
1011,0,87,159,5,374,1252,5,1879,1144,185
1012,0,0,0,0,1078,65,556,65,1252,5
1013,0,0,0,0,802,1880,261,398,261,374
1014,0,0,556,4,272,2631,1252,5,3,374
1015,0,0,0,0,0,0,0,1359,634,374
1016,0,9,27,750,2632,68,113,3,1004,849
1017,0,0,0,0,0,0,9,42,200,169
1018,0,0,0,0,0,0,9,239,200,169
1019,9,27,2,177,239,52,11,52,2200,6
1020,9,27,2,79,572,11,253,68,113,849
1021,0,0,9,27,2,31,473,68,113,849
1022,0,9,27,2,52,12,13,68,113,849
1023,9,27,2,883,340,177,4,2201,1082,379
1024,9,2,1882,1086,546,1022,14,23,1004,849
1025,0,0,0,0,9,2,655,68,786,2634
1026,0,0,0,0,0,680,75,7,2635,2636
1027,0,198,15,77,81,7,27,722,11,2636
1028,0,0,0,86,2,1493,89,7,485,392
1029,179,2,1253,1028,430,20,14,36,1883,1644
1030,0,0,0,546,12,196,67,302,60,293
1031,0,0,0,0,0,0,0,24,2202,3561
1032,0,0,0,0,0,0,37,361,58,243
1033,0,0,0,0,0,0,33,361,58,243
1034,0,0,0,0,0,0,10,66,3562,70
1035,0,0,0,0,0,0,770,156,177,70
1036,0,0,0,0,0,0,0,31,125,70
1037,0,0,0,770,1253,1028,297,69,30,94
1038,0,0,0,0,0,0,0,0,10,183
1039,0,0,0,0,0,0,87,10,71,80
1040,0,0,0,0,0,0,87,10,117,5
1041,0,0,0,0,0,0,87,10,21,5
1042,0,0,0,0,0,0,36,785,124,5
1043,0,0,0,0,0,247,47,4,2,478
1044,0,0,0,610,3563,4,2,46,2637,180
1045,0,0,0,0,0,247,47,4,2,13
1046,0,0,0,0,0,0,0,65,632,293
1047,0,0,0,0,0,0,0,455,6,13
1048,0,0,0,179,1253,1028,76,3564,168,14
1049,0,0,378,2,726,6,64,2203,11,76
1050,260,197,2,751,3,1087,176,918,6,13
1051,0,0,0,0,0,0,206,2,234,142
1052,0,0,0,0,0,1253,1028,76,151,142
1053,0,0,0,0,0,1253,1028,151,21,14
1054,0,0,0,0,0,0,0,0,2204,142
1055,412,57,10,649,67,1165,81,231,686,202
1056,0,0,383,60,6,24,2181,342,120,217
1057,323,48,6,267,11,589,97,182,273,1254
1058,581,522,1072,68,60,4,298,12,27,13
1059,0,0,0,0,0,0,0,2205,22,269
1060,0,0,0,0,1166,3,727,2,156,31
1061,0,0,0,0,0,448,64,1360,12,13
1062,0,601,27,137,12,22,269,7,10,213
1063,0,0,0,0,0,0,605,742,167,14
1064,0,0,0,0,0,0,0,3565,58,19
1065,0,84,105,3,49,10,14,222,74,84
1066,0,0,0,0,0,0,0,663,16,3566
1067,0,0,4,260,1645,1017,105,11,49,10
1068,0,0,0,4,260,2,24,30,3,104
1069,0,0,0,0,0,0,0,0,49,48
1070,0,0,0,0,0,15,28,12,49,10
1071,0,0,0,49,373,3,75,925,167,1646
1072,0,0,0,0,4,34,37,3,33,104
1073,0,0,0,0,0,0,42,10,84,5
1074,0,0,0,0,0,227,6,1167,1255,70
1075,0,0,0,0,0,0,42,10,117,5
1076,0,0,0,411,213,240,7,85,42,13
1077,0,0,0,0,0,0,0,1618,521,5
1078,0,0,0,0,0,634,6,499,889,5
1079,0,0,0,0,0,0,1881,300,293,44
1080,0,0,0,0,0,0,0,158,1168,5
1081,0,0,0,0,0,0,0,521,57,5
1082,0,0,0,0,0,0,0,521,57,5
1083,0,0,0,0,0,0,521,57,889,3567
1084,0,0,0,0,0,0,0,889,2197,2638
1085,0,0,0,0,0,0,0,1361,521,2206
1086,0,0,0,0,0,42,52,57,83,131
1087,0,0,0,0,0,0,0,106,720,69
1088,0,0,0,0,0,0,106,720,310,30
1089,0,0,0,0,0,49,18,286,689,588
1090,0,0,0,0,0,15,77,92,3,262
1091,0,0,0,18,1884,254,12,787,7,213
1092,0,0,0,0,0,747,404,1885,742,62
1093,0,0,0,515,60,101,110,515,23,101
1094,0,0,0,0,0,0,0,1886,20,9
1095,0,0,0,0,0,0,0,0,242,359
1096,0,0,0,0,0,0,1887,163,242,359
1097,0,0,0,0,0,0,2639,6,369,32
1098,0,0,0,135,2,38,611,7,22,155
1099,0,0,0,0,0,3568,3569,3570,16,573
1100,0,0,0,0,0,0,0,0,79,48
1101,0,0,0,0,0,0,0,19,126,79
1102,0,0,0,0,0,0,0,19,1647,79
1103,0,0,0,0,0,0,0,103,925,75
1104,0,0,0,0,0,0,0,16,14,75
1105,0,0,0,0,0,0,106,720,310,30
1106,0,0,0,0,0,0,0,106,720,69
1107,0,0,0,0,0,0,0,1888,29,286
1108,0,0,0,0,0,0,0,103,96,118
1109,0,0,0,0,0,0,1088,3571,121,118
1110,0,0,0,0,0,0,0,1362,30,19
1111,0,0,0,681,3572,55,3,151,55,118
1112,0,0,0,681,3573,3,850,381,728,58
1113,0,0,0,0,0,0,681,366,728,58
1114,0,0,0,0,0,226,48,6,3574,381
1115,0,0,0,0,0,0,0,0,80,195
1116,0,198,112,15,38,28,54,111,54,542
1117,0,0,0,0,0,0,0,16,14,5
1118,0,0,0,0,16,585,19,3,227,5
1119,0,0,0,0,0,0,100,13,20,399
1120,0,0,0,0,0,0,0,1635,16,125
1121,0,0,0,0,0,0,0,1475,433,80
1122,0,0,0,0,0,0,0,1889,22,76
1123,0,0,0,0,0,0,0,170,511,19
1124,0,0,170,1025,60,105,5,547,27,891
1125,170,38,220,4,22,112,968,38,11,10
1126,0,0,0,0,0,523,569,7,33,94
1127,0,0,0,0,0,0,199,155,133,47
1128,0,0,0,0,0,0,0,20,9,145
1129,0,0,0,0,0,0,0,208,37,21
1130,0,0,0,0,0,0,0,208,33,21
1131,0,0,0,0,0,0,0,348,1890,175
1132,0,0,0,0,462,24,134,30,23,450
1133,560,880,138,27,2,281,635,167,1256,182
1134,892,267,68,268,54,66,7,41,6,13
1135,0,0,0,0,0,0,299,6,256,676
1136,0,0,0,0,0,0,0,87,719,1169
1137,0,0,0,0,0,2640,165,16,472,352
1138,0,0,0,0,0,1842,6,13,472,125
1139,0,0,0,0,0,0,12,924,71,80
1140,0,0,0,0,0,0,711,29,33,21
1141,0,0,0,0,0,0,0,893,17,21
1142,0,0,0,0,0,886,20,9,12,1891
1143,0,140,375,9,548,1363,694,851,10,140
1144,0,0,0,0,0,523,569,7,37,94
1145,0,0,0,0,0,523,569,7,24,94
1146,0,0,0,0,523,569,7,893,17,94
1147,0,0,0,0,0,0,0,126,83,131
1148,0,0,0,0,0,0,0,0,0,84
1149,0,0,0,0,1145,2,69,11,338,217
1150,0,0,0,0,0,61,81,1087,78,295
1151,0,0,92,112,198,77,7,13,11,1358
1152,8,4,9,112,46,3,112,1460,12,2
1153,0,0,8,1892,378,1618,42,120,31,1464
1154,0,0,0,0,0,0,10,84,11,1170
1155,0,0,0,10,157,8,7,41,6,13
1156,0,0,0,0,0,0,0,0,31,124
1157,0,0,0,0,383,60,440,437,932,282
1158,0,0,0,0,0,0,0,155,133,28
1159,0,0,0,0,0,0,602,680,237,9
1160,4,9,2,2641,1893,17,11,27,496,13
1161,4,59,22,112,15,32,3,446,198,3575
1162,0,0,0,0,0,0,0,15,509,162
1163,0,686,2642,43,12,85,188,342,657,105
1164,0,0,0,0,0,0,0,59,221,214
1165,0,0,0,0,3576,147,852,35,429,1851
1166,0,0,0,0,0,0,141,72,319,1163
1167,0,0,0,0,0,0,72,176,569,28
1168,0,0,0,0,0,0,0,75,2,142
1169,0,0,0,143,2,188,11,168,7,19
1170,0,0,0,0,0,922,1894,7,540,118
1171,0,0,0,0,0,0,0,0,247,234
1172,0,0,0,0,0,922,1894,7,147,183
1173,0,0,0,0,0,922,1894,7,2643,294
1174,1364,16,6,2,102,7,152,565,213,84
1175,3577,511,2644,3578,3579,3580,27,3581,6,2643
1176,0,0,0,0,0,0,0,210,295,704
1177,0,0,0,0,0,0,540,117,5,127
1178,0,0,0,0,0,0,688,2645,5,127
1179,0,0,0,0,0,0,64,20,5,127
1180,0,0,0,0,0,0,753,3584,5,87
1181,0,0,0,0,0,0,0,0,626,90
1182,0,0,0,0,0,0,0,0,77,92
1183,0,0,0,0,0,0,0,160,48,75
1184,0,0,0,0,0,0,0,10,20,9
1185,0,0,0,0,0,0,0,933,11,90
1186,0,0,0,0,0,0,1255,3585,1257,277
1187,0,0,0,0,0,0,0,729,38,28
1188,0,0,0,0,0,0,0,0,31,5
1189,0,0,0,0,0,0,0,0,381,2207
1190,0,0,0,0,0,0,36,16,5,246
1191,0,0,0,0,0,0,0,16,14,80
1192,0,0,0,0,0,0,65,170,20,9
1193,0,0,0,0,252,36,16,3,29,19
1194,0,0,0,0,0,0,0,0,312,80
1195,0,0,0,0,0,0,0,0,151,5
1196,0,0,0,0,0,0,0,0,56,74
1197,0,0,0,0,0,0,0,15,32,345
1198,0,0,0,0,0,0,0,0,56,286
1199,0,0,0,0,0,0,0,103,160,48
1200,0,383,18,233,975,424,2,501,1258,934
1201,0,0,18,356,18,35,2,123,56,189
1202,0,0,223,356,223,35,2,123,56,189
1203,0,0,0,0,0,0,441,894,1029,220
1204,0,0,0,0,0,0,441,894,1029,111
1205,0,0,0,0,0,0,441,894,1029,3586
1206,0,0,0,0,0,0,0,441,140,220
1207,0,0,0,0,0,15,28,12,146,10
1208,0,0,0,0,0,0,441,15,132,111
1209,0,0,0,0,0,0,0,441,237,118
1210,0,0,0,0,0,0,0,364,935,90
1211,0,0,0,0,0,0,0,364,15,220
1212,0,0,0,0,0,0,364,102,237,118
1213,0,0,0,122,188,66,129,4,3587,10
1214,0,0,0,0,0,0,0,208,37,21
1215,0,0,0,0,0,0,0,0,133,453
1216,0,0,0,0,0,0,0,0,133,28
1217,0,0,0,0,0,0,0,0,133,47
1218,0,0,0,0,0,0,0,730,15,220
1219,0,0,0,0,0,0,730,47,7,46
1220,0,0,0,0,0,13,66,129,4,2208
1221,0,0,0,0,0,0,0,1648,38,220
1222,0,0,0,0,0,0,0,0,873,1649
